pub,topic_code,topic_name,country,is_cn,year,func,scene,princ,in_degree,relevant,category,reason
US9409011B2,A61N1,电疗器械,美国,0,2014,通过第一开口提供电极向脊髓施加电刺激的路径,脊髓电刺激,电刺激传导,7.0,False,无关,刺激脊髓而非脑信号，不涉及脑机接口
US12186556B2,A61N1,电疗器械,美国,0,2022,信号发生器提供电刺激信号|电极装置放置|选择性分配有效电极,电刺激施加,电刺激,0.0,False,无关,仅涉及通用电刺激系统，未提及脑信号采集或神经调控
US20030093130A1,A61N1,电疗器械,美国,0,2001,多路复用|扩展单元将可植入脉冲发生器耦合到可植入电极阵列,电刺激施加,选择性电刺激,112.0,False,无关,涉及可植入电刺激装置，但未提及脑信号采集或神经调控，非BCI领域。
US10124173B2,A61N1,电疗器械,美国,0,2016,状态转换|状态转换控制单元根据响应于当前状态的刺激参数的实现而获得的生理水平的规则，以有组织的及时方法确定状态之间的可能转换|自适应状态转换模型,神经刺激疗法,基于生理水平的自适应控制|状态转换模型,8.0,False,无关,涉及迷走神经刺激，非脑信号采集或脑机接口直接应用。
US10099056B2,A61N1,电疗器械,美国,0,2016,状态转换|状态转换模型|生理水平规则,迷走神经的刺激治疗,状态转换控制,0.0,False,无关,涉及迷走神经刺激，非脑信号采集或神经调控核心，未提及脑机接口
US10092756B2,A61N1,电疗器械,美国,0,2016,状态转换控制|状态转换模型,迷走神经刺激治疗,刺激参数与预期响应关联|状态转换模型,3.0,False,无关,涉及迷走神经刺激，非脑信号采集或脑机接口核心
US9345886B2,A61N1,电疗器械,美国,0,2014,定时控制|成对训练|神经刺激,中风|创伤后应激障碍|外伤性脑损伤|学习|康复|提高成绩的训练|治疗|治疗耳鸣,"增强各种疗法的疗效|外源性电信号模拟和/或增强内源性传入活动,从而增强迷走神经诱发电位|诱导大脑的可塑性",13.0,False,无关,涉及神经刺激但非脑信号采集解码，且刺激外周神经非脑机接口核心
US7450992B1,A61N1,电疗器械,美国,0,2005,电反馈控制|调节治疗神经刺激,神经刺激治疗,刺激脉冲诱导动作电位|基于检测到的复合动作电位修改刺激脉冲,195.0,False,无关,涉及外周神经刺激与感觉异常，非脑信号采集或脑调控。
US12605536B2,A61N1,电疗器械,美国,0,2021,微制造|微加工,脑机接口,,0.0,False,无关,涉及薄膜引线组件制造，未提及脑信号或神经调控
US5501703A,A61N1,电疗器械,美国,0,1994,多通道脉冲发生器驱动多个电极|脉冲定时和幅度的变化,多通道硬膜外横向脊髓刺激,感觉异常模式产生|电刺激场移动,619.0,False,无关,涉及脊髓电刺激，非脑信号采集或神经调控，不属BCI
AU2015328575B2,A61N1,电疗器械,澳大利亚,0,2015,改变刺激参数|施加电刺激电流至电极|确定生物信号关系|确定生物信号功率谱|获得生物信号信息,刺激系统,信号相干性分析|功率谱分析,0.0,False,无关,电刺激系统基于生物信号但未明确涉及脑信号，可能为神经调控但非BCI核心。
US7890185B2,A61N1,电疗器械,美国,0,2003,单向神经刺激|抑制动作电位传播|施加电流,治疗疾病,刺激脉冲诱导动作电位|抑制动作电位传播,171.0,False,无关,涉及神经组织电刺激治疗，但非脑信号采集或脑机接口应用。
US8831750B2,A61N1,电疗器械,美国,0,2013,弯曲控制元件沿电极阵列长度分布,前庭植入物|耳蜗植入物,弯曲半径阈值控制弯曲柔性,18.0,False,无关,耳蜗/前庭植入物刺激神经，但非脑信号采集或脑机接口直接应用。
US11612751B2,A61N1,电疗器械,美国,0,2020,刺激参数调制|递送具有不同IPI、刺激几何形状和其他波形设置的用户配置的波形,神经调节|脊髓刺激(SCS),通过相间间隔(IPI)分开第一相位和第二相位，实现异步激活,1.0,False,无关,涉及脊髓刺激神经调节，非脑信号采集或脑机接口应用。
US20140058481A1,A61N1,电疗器械,美国,0,2013,产生输入信号|施加电脉冲|植入神经刺激器|电辐射耦合传输|转换电脉冲,神经刺激器系统,电脉冲调制|电辐射耦合,43.0,False,无关,涉及可兴奋组织神经刺激，但未特指脑信号或脑机接口应用。
US11266830B2,A61N1,电疗器械,美国,0,2020,支撑梳,神经刺激器植入,内部支撑梳的面使得能够对导线进行对准、布线和保持,0.0,False,无关,涉及可植入引线装置内部结构，未提及脑信号采集或神经调控
US11344729B1,A61N1,电疗器械,美国,0,2021,刺激参数控制|反馈环路自适应补偿|实时采集脑电信号|导出反馈变量|施加神经刺激,神经刺激,反馈控制,7.0,False,无关,涉及外周神经刺激与反馈，非脑信号采集或脑机接口应用。
US9381356B2,A61N1,电疗器械,美国,0,2012,与治疗图进行比较|改变刺激参数|检测诱发响应|确定精神状态|迭代执行,神经刺激,治疗图定义了控制变量与反馈变量的治疗关系,210.0,False,无关,涉及脊髓神经刺激，非脑信号采集或脑机接口应用
US6427086B1,A61N1,电疗器械,美国,0,2000,使用一个或多个连接装置固定控制模块|切割头皮并将其拉回以暴露颅骨|去除植入物部位上方的患者毛发|将控制模块放置在该孔中|移除一部分颅骨以接受控制模块,神经刺激器植入,可再吸收盘洗脱抗生素或抗炎物质|整流罩在患者头皮下提供平滑轮廓|通过骨螺钉穿过凸缘中的孔固定控制模块|间隔垫片调节控制模块的位置,529.0,False,无关,仅涉及神经刺激器植入手术装置，未涉及脑信号采集解码或神经调控核心功能
WO2023064081A1,A61N1,电疗器械,世界知识产权组织,0,2022,评估诱发-记录参数集|递送神经刺激,神经刺激系统,通过评估诱发-记录参数集的序列来确定诱发-记录参数集,5.0,False,无关,涉及神经刺激与记录，但未明确脑信号或BCI应用，属一般神经调控。
US9789315B2,A61B5,身体诊断测量,美国,0,2016,周期性调节神经活动|通过刺激源递送刺激,外周神经结构,神经调节,11.0,False,无关,涉及外周神经调节，非脑信号采集或脑机接口应用。
US11191949B2,A61N1,电疗器械,美国,0,2019,,电刺激,,1.0,False,无关,电刺激系统未明确涉及脑信号，生物信号非核心，属一般医疗器械。
US5417719A,A61N1,电疗器械,美国,0,1993,植入硬膜外腔|电极阵列独立选择,脊髓刺激,电刺激,858.0,False,无关,涉及脊髓电刺激，非脑信号采集或神经调控，不属于BCI领域。
US8948884B2,A61N1,电疗器械,美国,0,2012,电极刺激接触通过阵列芯暴露|电极线嵌入阵列芯内,前庭植入物|耳蜗植入物,将电刺激信号施加到相邻的神经组织,46.0,False,无关,耳蜗/前庭植入物刺激神经，非脑信号采集或脑机接口
US8214057B2,A61N1,电疗器械,美国,0,2008,外科植入覆盖电可激发组织的保护性结缔组织的鞘下面|电刺激那些组织,周围神经刺激|外科植入|神经束膜植入,将电刺激信号施加到相邻的神经组织,26.0,False,无关,涉及周围神经刺激镇痛，非脑信号采集或脑调控
US2019262610A1,A61N1,电疗器械,美国,0,2018,修改计算神经建模系统|改变神经元活动|编程植入式刺激系统|计算患者对多个不同时间刺激模式中每一个的相应神经反应|记录神经活动|选择多个时间刺激模式中的一个,神经刺激疗法,计算神经建模,0.0,False,无关,涉及神经刺激治疗慢性疼痛，非脑信号采集或BCI应用
US20220054843A1,A61N1,电疗器械,美国,0,2021,自动模式|诱发动作电位|调整刺激参数,神经刺激,通过调整刺激参数降低或增加刺激脉冲的能量水平，从而在目标组织中诱发具有与参考诱发动作电位基本相同的相应特性的动作电位,5.0,False,无关,涉及神经刺激与诱发动作电位，但未明确脑信号采集或BCI应用，属一般神经调控。
WO2024092076A1,A61N1,电疗器械,世界知识产权组织,0,2023,施加电刺激信号|测量响应|确定建设性共振状态和/或破坏性共振状态,深部脑刺激(DBS)治疗,建设性共振概念,0.0,False,无关,深部脑刺激为神经调控，但未涉及脑信号采集或解码，非BCI核心或直接应用。
US4535777A,A61N1,电疗器械,美国,0,1984,刺激脉冲串耦合|调幅|选通和关断,电刺激治疗|神经刺激|肌肉刺激,"主频率500Hz至100,000Hz|组间间隔包括至少5秒|门控频率0.1Hz至200Hz",230.0,False,无关,电疗刺激组织，未涉及脑信号采集或解码，非BCI核心或边缘应用。
CN109219467A,A61N1,电疗器械,中国,1,2017,刺激参数控制|导出反馈变量|应用补偿传递函数|测量神经复合动作电位反应|电刺激,神经刺激控制|神经调节,低等待时间自动闭环同步|距离相关传递函数补偿|闭环反馈控制,6.0,False,无关,涉及神经刺激与ECAP反馈，但未采集或解码脑信号，非BCI核心应用。
US20140243926A1,A61N1,电疗器械,美国,0,2014,信号调理|自动模式|调整刺激参数,神经刺激,反馈控制,213.0,False,无关,涉及神经刺激但未明确脑信号，目标组织非特定脑区，非BCI核心应用。
US20210205622A1,A61N1,电疗器械,美国,0,2017,电极系统,神经调节|记录指示神经活动的信号,导体的柔性允许套囊与神经一起膨胀和收缩,3.0,False,无关,涉及外周神经调节与记录，非脑信号，不属脑机接口。
US5304206A,A61N1,电疗器械,美国,0,1991,产生可编程电波形|手动地或自动地导出信号|检测运动障碍的发作|触发刺激发生器的激活,植入式医疗器械|神经刺激器,电活动的预定调制,992.0,False,无关,涉及神经刺激器治疗疾病，非脑信号采集解码或BCI应用。
US7813802B2,A61N1,电疗器械,美国,0,2006,分析传感器信号|检测运动障碍的发作|电刺激,神经刺激器,运动障碍检测|选择性地开始治疗,108.0,False,无关,涉及神经刺激但未采集脑信号，仅基于生理信号检测运动障碍
US20070027486A1,A61N1,电疗器械,美国,0,2005,将电偏置信号施加到神经结构以偏置结构上的固有神经信号|输入核团的电活动,向患者提供电神经刺激治疗,偏置神经结构上的固有神经信号,273.0,False,无关,电神经刺激治疗未涉及脑信号采集或解码，非BCI直接应用。
US12403317B2,A61N1,电疗器械,美国,0,2022,刺激响应测量|测量诱发的复合动作电位的潜伏期,神经调节治疗,刺激伪影测量用于产生偏移量度|潜伏期用于产生偏移量度,0.0,False,无关,涉及植入式电极导线偏移测量，非脑信号采集或神经调控核心应用。
CN112999518A,A61N1,电疗器械,中国,1,2015,检测脑状态发作,电刺激治疗,,6.0,False,无关,涉及电刺激电极选择，但未明确脑信号，可能为一般神经刺激，非BCI核心。
US11235142B2,A61N1,电疗器械,美国,0,2017,存储|感测|控制|通信,经皮电神经刺激,电脉冲电刺激,1.0,False,无关,经皮电神经刺激非脑信号采集或神经调控，不涉及脑机接口
WO02071984A1,A61F2,植入假体,世界知识产权组织,0,2002,外部层形成为优先采用第二构型|插入后粘合剂层被吸收使阵列弯曲|采用可生物再吸收粘合剂层偏压电极阵列成第一构型,植入式电极阵列|耳蜗植入物,形状记忆或预成型原理|生物可再吸收粘合剂层的降解机制,13.0,False,无关,涉及耳蜗植入电极阵列，非脑信号采集或神经调控
US10130817B2,A61N1,电疗器械,美国,0,2015,提取神经电信号主频序列|记录测试信号|递送自主神经刺激(ANS)治疗|量化关系并分析签名,递送迷走神经治疗,参考值对比|诱发生理响应,1.0,False,无关,涉及自主神经刺激与生理反应，非脑信号采集或神经调控
US20240139512A1,A61N1,电疗器械,美国,0,2022,信号递送|将电能递送到引线|将第二刺激信号递送到第二迷走神经,患者右侧颈内静脉|患者左颈内静脉,双侧刺激,5.0,False,无关,刺激迷走神经非脑信号采集或脑调控，属一般神经刺激医疗器械。
CN115054258A,A61B5,身体诊断测量,中国,1,2022,具有孔隙并且可拉伸|可植入到截断的周围神经或神经残端|在周围神经束内部和表面采集或施加电信号,周围神经,导线传输|电耦合,5.0,False,无关,涉及周围神经电极，非脑信号，不属脑机接口
US6161044A,A61N1,电疗器械,美国,0,1998,多个刺激强度水平|多个刺激频率参数|经皮神经电刺激|频率和强度参数调整,电麻醉|经皮电神经刺激,经皮电刺激|高强度刺激|高频刺激,446.0,False,无关,经皮电刺激治疗疾病，未涉及脑信号采集或解码，非BCI
US20130184779A1,A61N1,电疗器械,美国,0,2012,保持电压在预定范围内|启动流经电极的电流|增加电极两端电压|继续增加电流幅值|防止电压增加超过预定极限,向患者递送电压受限神经刺激,电压限制机制,71.0,False,无关,涉及通用神经刺激电压控制，未提及脑信号采集或解码，非BCI核心应用。
US8942821B2,A61N1,电疗器械,美国,0,2013,植入可植入系统|组装神经刺激系统,体内植入|神经刺激系统,凸缘与椎体协作稳定电极焊盘|电极焊盘可被分成多个焊盘部分|背面突出的导线允许电极桨的所有边缘位于椎体附近,17.0,False,无关,涉及神经刺激电极植入，但未明确脑信号采集或解码，属一般神经刺激器械。
US8554337B2,A61N1,电疗器械,美国,0,2007,植入可植入系统|组装神经刺激系统,体内植入|神经刺激系统,凸缘与椎体协作稳定电极焊盘|电极焊盘可被分成多个焊盘部分|背面突出的导线允许电极桨的所有边缘位于椎体附近,17.0,False,无关,涉及神经刺激电极植入，但未明确脑信号采集或BCI应用，属一般神经刺激器械。
US20040116995A1,A61N1,电疗器械,美国,0,2004,外部层形成为优先采用第二构型|采用可生物再吸收粘合剂层偏压电极阵列成第一构型,植入体,生物可再吸收粘合剂层的降解机制,57.0,False,无关,涉及耳蜗植入电极刺激，非脑信号采集或神经调控
US12508425B2,A61N1,电疗器械,美国,0,2022,提供双侧刺激|递送第一刺激信号|递送第二刺激信号,患者治疗,双侧刺激,0.0,False,无关,刺激迷走神经非脑信号采集或神经调控，不涉及脑机接口
US20130137955A1,A61B5,身体诊断测量,美国,0,2013,堆叠垫片|延伸第一部件|电连接,植入体,三维布置,18.0,False,无关,仅描述可植入电极引线结构，未涉及脑信号采集或神经调控
US20110237921A1,A61N1,电疗器械,美国,0,2010,形成多层电路|沉积绝缘和导电聚合物的图案化层,外部使用|植入体内,导电材料和层暴露在结构表面以用作电极,209.0,False,无关,仅涉及电极制造，未明确脑信号采集或BCI应用
US20110202120A1,A61N1,电疗器械,美国,0,2011,基底电极引线|柔性探针植入,耳蜗植入系统,电刺激耳蜗,15.0,False,无关,耳蜗植入属听觉假体，非脑信号采集或神经调控
US12138055B2,A61B5,身体诊断测量,美国,0,2023,临时定位探针电极|感测复合动作电位|施加电刺激|确定电极阵列位置,植入式电极阵列,动作电位传导与感测|经皮电刺激,0.0,False,无关,涉及外周神经电极植入，非脑信号采集或神经调控
US8306632B2,A61N1,电疗器械,美国,0,2007,基质包括两个或多个溶解速率不同的部分|嵌入可溶于水性溶剂的基质中,插入软组织,不同溶解速率的基质部分在体液中逐步溶解，使电极离解,6.0,False,无关,仅涉及软组织电极阵列结构，未提及脑信号采集或神经调控
US5531778A,A61N1,电疗器械,美国,0,1994,导体的远端在基本上平行于螺旋构造的纵向轴线的方向上直接且切向地从间隔件的弯曲部分突出|柔性导电间隔件电连接到带状电极和细长导体|柔性带状电极固定到螺旋构造载体的至少一部分的下侧|螺旋构造的柔性电绝缘载体,周围神经电极组件,柔性导电间隔件|电连接,643.0,False,无关,涉及神经电极植入装置，但未明确脑信号采集或BCI应用，属一般医疗器械。
WO2020092652A1,A61N1,电疗器械,世界知识产权组织,0,2019,表面改性|设计高深宽比纳米柱特征,减少人体疼痛|可植入神经刺激器|神经刺激|神经诊断工具|耳蜗植入物|脊髓和外周神经刺激,低阻抗电极|高深宽比纳米柱特征用于降低电阻抗,20.0,False,无关,涉及脊髓和外周神经刺激，非脑信号采集或脑机接口应用。
US8781603B2,A61N1,电疗器械,美国,0,2013,尖端部件移除|插入组织|确认刺激引线位于正确的组织位置,尿控制障碍|性功能障碍|治疗神经疾病|骨盆疼痛,神经刺激,12.0,False,无关,涉及神经刺激导线植入，但针对盆底神经，非脑信号或脑机接口
US8634932B1,A61N1,电疗器械,美国,0,2009,插入组织|沿标记路径插入|电刺激确定植入位置|针路径标记,尿控制障碍|性功能障碍|治疗疾病|盆腔疼痛,电刺激,38.0,False,无关,涉及神经刺激导线植入，但针对盆腔等外周神经，非脑信号或脑机接口。
CN102805900B,A61N1,电疗器械,中国,1,2012,rf信号传输能量|使用电极阵列|施加电脉冲,触觉再现,刺激皮肤中的机械感受器使其产生神经冲动，进而产生触觉,0.0,False,无关,电触觉刺激皮肤机械感受器，非脑信号采集或神经调控
WO2024081854A1,A61N1,电疗器械,世界知识产权组织,0,2023,施加电脉冲,耳廓迷走神经刺激,迷走神经刺激,1.0,False,无关,仅涉及耳部电刺激，未提及脑信号采集或神经调控
EP2707095A1,A61N1,电疗器械,欧洲专利局,0,2012,使用电极阵列|施加刺激序列|相对定时|配置刺激序列,神经刺激,不应期|去同步化|纤维群的募集,50.0,False,无关,涉及植入神经刺激电极阵列，但未提及脑信号采集或解码，非BCI核心应用。
US11707619B2,A61N1,电疗器械,美国,0,2020,刺激神经,经血管神经刺激,聚焦电场,2.0,False,无关,涉及神经刺激但非脑信号采集或脑机接口应用
US20200197699A1,A61N1,电疗器械,美国,0,2017,发射电场|存储来自整流电压的能量|整流由外部电磁场感应的交流电压,神经刺激,外部电磁场感应|整流|电场发射,5.0,False,无关,刺激神经但未涉及脑信号采集或脑机接口应用
US20170080226A1,A61N1,电疗器械,美国,0,2014,确定激励频率|设计效果预估,耳蜗植入,响应于耳蜗的刺激而捕获在电极处感应的ECAP信号|电刺激耳蜗,12.0,False,无关,涉及耳蜗植入电刺激与ECAP测量，非脑信号采集或神经调控
US8998894B2,A61B18,外科电热器械,美国,0,2011,在递送状态和展开状态之间转换阵列|直接和/或间接施加热能和/或电能|递送多电极阵列到肾血管,肾神经调节,加热或以其他方式电调制有助于肾功能的神经纤维或供给或灌注神经纤维的血管结构,110.0,False,无关,涉及肾神经调节，非脑信号或脑机接口应用。
US8019419B1,A61N1,电疗器械,美国,0,2008,RF信号传输能量|固定技术|记录信号|识别信息传输,心脏组织|消化道组织|神经组织|肌肉组织|脊柱|脑组织|膀胱组织|隔膜,RF能量传输|安全信息交换,294.0,False,无关,通用组织刺激系统，脑组织仅为可选目标之一，非BCI核心
US11744514B2,A61B5,身体诊断测量,美国,0,2016,以延迟的方式施加刺激|刺激施加|沿着路径扫描患者的身体表面|选择两个或多个区域,经血管神经刺激,相位同步,0.0,False,无关,刺激外周体表神经元，非脑信号采集或脑调控
US20110106208A1,A61N1,电疗器械,美国,0,2010,刺激神经元胆碱能抗炎通路(NCAP)|脊髓刺激(SCS)|调节细胞因子通路,慢性疼痛治疗|成瘾治疗|疼痛治疗,细胞因子通路调节|胆碱能抗炎通路,84.0,False,无关,涉及脊髓刺激调节胆碱能通路，非脑信号采集或神经调控
US20090171405A1,A61N1,电疗器械,美国,0,2009,向迷走神经传递外源性电信号|将电脉冲组织或图案化为一系列微脉冲串|微脉冲串与ECG的QRS波部分同步|模拟和/或增强内源性传入活动|每个微脉冲串包括2至20个脉冲,治疗|癫痫,外源性电信号模拟和/或增强内源性传入活动，从而增强迷走神经诱发电位|迷走神经将起源于心脏和肺的动作电位传导到大脑的不同结构，从而在这些结构中引发迷走神经诱发电位,80.0,False,无关,迷走神经刺激属神经调控，但非直接采集或解码脑信号，且非BCI直接应用。
US20240416067A1,A61M21,精神治疗装置,美国,0,2024,多模态深度学习方法|实时定制的生成式通信|符号语言输入|闭环反馈系统,精神活性治疗之外的应用|精神活性疗法,5-HT2A激动剂|心理治疗框架|情感状态|神经可塑性|解离剂,14.0,False,无关,脑电波仅为多模态输入之一，非核心功能，系统主要基于文本语音等用户输入。
US20220370804A1,A61N1,电疗器械,美国,0,2022,运动学习|运动学习与迷走神经刺激(VNS)联合应用|迷走神经刺激(VNS),病症|脱髓鞘疾病,产生新的髓鞘|增强脱髓鞘后的再髓鞘化|诱导产生新的并保存存活的少突胶质细胞,1.0,False,无关,涉及运动学习与迷走神经刺激促进髓鞘再生，未涉及脑信号采集或解码。
CN101553855A,G09B5,视听教学,中国,1,2007,捕捉事件序列|第一人称视角捕捉|第三人称或监控位置捕捉,工作记忆增强|脱髓鞘疾病|获得性脑损伤|阿尔茨海默病,通过观看事件期间所捕捉的图像序列增强认知能力,10.0,False,无关,仅通过观看图像训练记忆，不涉及脑信号采集或神经调控
US20080021512A1,A61N1,电疗器械,美国,0,2007,施加刺激信号|施加近端电阻断信号|电刺激患者的迷走神经,胃肠疾病治疗,增强肠神经系统的功能张力|阻断近端阻断位点处的神经脉冲,228.0,False,无关,刺激肠神经系统和迷走神经，非脑信号采集或脑调控
US10736564B2,A61H1,物理康复器械,美国,0,2016,传递示例或提示|控制神经刺激的递送定时|经皮神经刺激,学习,强化学习,0.0,False,无关,经皮神经刺激非脑信号采集或脑机接口，仅辅助运动学习。
US12245861B1,A61B5,身体诊断测量,美国,0,2023,双电极组件设计,脑电图信号采集,干电极测量原理,0.0,False,无关,仅描述电极结构，未涉及脑信号采集或神经调控
KR101392946B1,A61B5,身体诊断测量,韩国,0,2012,制备方法|制造方法|弯曲形成凹形|弹性带固定|形成斯特林导电薄膜|电连接|采集生物统计信号,活体|皮肤|血液循环单元,干电极结构|弹性压力接触|机械适应性|透气性,3.0,False,无关,涉及干电极制造，但未明确脑信号采集或BCI应用，仅一般生物信号电极。
KR1020050072965A,A61B5,身体诊断测量,韩国,0,2004,干电极设计|弹簧接触传导|放大器电路处理,生物电测量,干电极测量原理|弹性导电接触,5.0,False,无关,仅涉及生物信号干电极传感器，未明确脑信号或BCI应用
US4865039A,A61B5,身体诊断测量,美国,0,1988,干电极设计|弹簧接触传导|放大器电路处理,皮肤表面,导电粘合层|弹性导电接触,61.0,False,无关,仅涉及通用生物电位的干电极检测，未特指脑信号或BCI应用。
US11700420B2,H04N21,视频分发,美国,0,2020,"参与分数提供|基于检测到的一个或多个频率分量和设定频率,根据用户的想象解码原始意图形状|媒体呈现优化|媒体呈现操纵|情感强度度量生成|认知状态度量生成|面部表情度量生成",媒体呈现|软件控制,基于情绪强度度量的媒体操纵|基于认知状态度量的情感强度分析,0.0,False,无关,基于面部图像分析认知状态，非脑信号采集或神经调控。
WO2015030797A1,G02B27,光学元件系统,世界知识产权组织,0,2013,减少显示速率|分析传感器数据|分析基于风险因子的显示信息规则|缓冲信息|缓解策略施加,可穿戴设备|头戴式显示器,,18.0,False,无关,基于生理传感器检测恶心癫痫，非脑信号采集或神经调控
US20160178904A1,G02B27,光学元件系统,美国,0,2013,分析传感器数据|基于风险因素规则分析显示信息|应用缓解策略|缓冲要显示的信息,头戴式显示器|显示设备,风险因素规则,139.0,False,无关,基于生理传感器检测恶心痉挛，不涉及脑信号采集或神经调控。
US9618749B2,G02B27,光学元件系统,美国,0,2013,分析传感器数据|应用缓解策略|神经信号采集|缓冲信息,可穿戴设备|头戴式显示器|显示设备,风险因素规则,11.0,False,无关,基于生理传感器检测恶心痉挛，非脑信号采集或神经调控
KR102271378B1,G16H20,治疗方案,韩国,0,2020,接收并分析感测数据,可穿戴显示器|头戴式显示器,,0.0,False,无关,仅涉及可穿戴显示器感测数据，未提及脑信号采集或神经调控。
US20030144600A1,A61B5,身体诊断测量,美国,0,2003,实时显示|显示趋势|第二显示处理器显示过去时间点的EEG,显示设备,,18.0,False,无关,仅显示EEG信号，无解码或交互，属一般医疗监测
US7171262B2,A61B5,身体诊断测量,美国,0,2003,在过去的时间点上显示|实时显示|指定过去的时间点|显示趋势,显示设备,,9.0,False,无关,仅显示EEG生命体征，无脑信号解码或交互，非BCI应用
IN202041010119A,C12P19,糖类生物合成,印度,0,2020,利用手套中的传感器读取生命体征|利用物联网平台进行数据采集和存储|将生命体征存储在数据库中|将读数在串行监视器上连续显示|通过邮件/电话自动发送异常信息,乡村卫生护士（VHN）访问村庄时快速收集生命体征|生命体征监测,传感器检测生理信号|异常检测触发自动报警|物联网平台实现数据远程传输与存储,0.0,False,无关,仅监测体温、心率等生命体征，不涉及脑信号采集或神经调控。
US10074024B2,B60Q1,车辆信号装置,美国,0,2017,分析视频确定眨眼信息|基于眨眼事件、眨眼持续时间、眨眼差异和补偿的眨眼速率信息推断心理状态|对个人所属的一组人眨眼进行评估|眨眼速率信息针对上下文进行补偿|获取眼动追踪数据和脑电图数据,数字游戏|消费媒体呈现|车辆中的乘客|车辆控制,个体与组内其他成员的眨眼差异反映心理状态|眨眼与心理状态,14.0,False,无关,基于视频眨眼率推断心理状态，非脑信号采集或神经调控，不属BCI。
US9723992B2,G06K9,图像识别,美国,0,2014,分析视频|推断个体的心理状态|获取个人的视频,媒体呈现|广告|数字游戏,眨眼与心理状态,15.0,False,无关,基于眨眼视频分析，非脑信号采集或神经调控，不属BCI
CN101706561A,G01R33,磁共振测量,中国,1,2009,仿射聚类|分级聚类|确定最优聚类结果|预处理,功能性磁共振图像处理|生物信息技术,图像处理|将分级聚类与仿射聚类和自适应仿射聚类有机结合,17.0,False,无关,仅涉及fMRI图像聚类算法，未涉及脑信号采集解码或神经调控，非BCI应用。
CN120298448A,G06T7,图像分析,中国,1,2025,三级损失函数体系|动态时空注意力校正|双分支特征提取|多任务联合优化|多尺度特征重构|跨模态特征融合模型|预处理,图像处理|多模态MRI融合,多模态特征融合|注意力机制|深度学习,4.0,False,无关,仅涉及MRI图像处理，不采集或解码脑信号，非BCI应用。
CN120298448B,G06T7,图像分析,中国,1,2025,三级损失函数体系|动态时空注意力校正|双分支特征提取|多任务联合优化|多尺度特征重构|跨模态特征融合模型|预处理,图像处理,多模态MRI融合|深度学习,0.0,False,无关,仅涉及MRI图像处理，不采集或解码脑信号，非BCI应用
US11647952B2,A61B5,身体诊断测量,美国,0,2019,干电极传感,可穿戴设备|服装集成,导电|电连接,1.0,False,无关,涉及多种生物传感器，脑信号非核心，仅一般可穿戴设备。
US63508493P0,,,美国,0,2023,,脑电图脑机接口,,0.0,False,无关,仅提及生物测定信号，未明确脑信号或BCI应用，属通用医疗器械。
US12605120B2,A61B5,身体诊断测量,美国,0,2024,学习隐藏层之间的变换|神经网络|编码器-解码器,,在训练阶段学习基于生理数据的神经网络的隐藏层与基于神经数据的神经网络的隐藏层之间的变换,0.0,False,无关,基于非神经生理传感器预测认知状态，不涉及脑信号采集或解码。
US20220000407A1,A61B5,身体诊断测量,美国,0,2019,包封导电颗粒|用从支撑层突出的点包封,附着到人体皮肤上,导电层|导电颗粒与基板接触,2.0,False,无关,仅涉及通用干燥电极技术，未提及脑信号采集或BCI应用。
US9186084B2,A61B5,身体诊断测量,美国,0,2013,梳梳和推开头发,,电极,7.0,False,无关,仅涉及干电极结构，未明确脑信号采集或BCI应用
WO2024134622A1,A61B5,身体诊断测量,世界知识产权组织,0,2023,分析VR环境中的生理和行为数据|数据同步,虚拟现实(VR)环境,,2.0,False,无关,仅涉及生物信号同步，未明确脑信号为核心，非BCI直接应用
WO2023056568A1,A61M21,精神治疗装置,世界知识产权组织,0,2022,修改提供给用户的内容元素|基于差异修改内容元素|计算用户状态与目标用户状态之间的差异,用户应用|睡眠诱导,基于生物信号反馈调节内容以改变用户状态,1.0,False,无关,仅用生物信号（非特指脑信号）调整内容，未涉及脑信号采集或神经调控
CN114239203A,G06F30,计算机辅助设计,中国,1,2021,多模态融合分析|数据模型资源池管理|边缘计算,管网系统|管道数据处理,全要素数据模型|多模态融合,3.0,False,无关,涉及管网数据处理，与脑信号无关。
US20060250391A1,G06T15,三维渲染,美国,0,2006,偏振垂直显示器|双耳或3D音频系统|立体偏振水平透视显示器,用户输入和输出的模拟器,偏振|双耳音频,23.0,False,无关,脑电波仅为众多生物反馈之一，非系统核心功能。
WO2024108108A1,A61B5,身体诊断测量,世界知识产权组织,0,2023,自动行为分析|识别所存储的数据内的至少一个模式,精神状态评估|自动行为分析,模式识别,0.0,False,无关,基于行为分析而非脑信号，未涉及脑电采集或神经调控。
WO2024259389A1,A61B5,身体诊断测量,世界知识产权组织,0,2024,测量生物测定信号,脑电信号检测,,0.0,False,无关,仅涉及生物信号测量装置，未明确脑信号或BCI应用。
US20120046535A1,A61B5,身体诊断测量,美国,0,2010,干电极测量,生物医学信号测量,,38.0,False,无关,干电极为通用生物医学信号测量部件，未特指脑信号或BCI应用。
WO2021246923A1,A61B5,身体诊断测量,世界知识产权组织,0,2021,交叉验证|内插确定放电分布|标记信号段|训练神经网络|选择概率截止阈值|预处理EEG信号,医学|延长的EEG记录,对称信道分析|概率阈值截止|神经网络,2.0,False,无关,仅用于EEG癫痫检测，非BCI交互或神经调控应用
