主题码,主题名,n_国内,n_国外,F_AB,C_AB,H_AB,S_AB,F_J,C_J,H_J,g_A,g_B,G_AB,p_A初期,p_A末期,p_B初期,p_B末期,Δp_A,Δp_B,T_AB,M_AB,K_B,A_B,V_B,R_AB,标记,问题相似度,风险排名
C31→C40,植入式神经接口系统→脑电虚拟现实交互,0,5,0.5587042570114136,0.545452356338501,0.4661765694618225,0.523444394270579,0.0,0.0,1.0,0.0,0.409545021537841,0.6940431473767494,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.517234548877195,0.6056388481269722,0.6150442477876106,0.0,0.8075221238938053,0.5901833966789396,样本不足,0.5539842844009399,1688.0
C31→C41,植入式神经接口系统→脑电电极采集装置,0,40,0.6014975309371948,0.6383137106895447,0.4177389144897461,0.5525167187054951,0.0,0.0,1.0,0.0,0.4445427445021895,0.7087014135538716,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.517234548877195,0.6129679812155333,0.9487505294366794,0.0,0.9743752647183397,0.6386509984515065,样本不足,0.6251071095466614,360.0
C31→C42,植入式神经接口系统→脑电听觉调控降噪,0,20,0.5764659643173218,0.6381008625030518,0.46289336681365967,0.559153397878011,0.0,0.0,1.0,0.0,0.6573096058558042,0.7882850905771001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6441425452885501,0.9382022471910112,0.0,0.9691011235955056,0.647420684384438,样本不足,0.5852968692779541,143.0
C31→C43,植入式神经接口系统→癫痫监测预测干预,0,21,0.5768640041351318,0.6010960340499878,0.44593942165374756,0.5412998199462891,0.0,0.0,1.0,0.0,0.4366782007220494,0.7054436150527036,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.598217790419475,0.9698535745047373,0.0,0.9849267872523686,0.630171796670501,样本不足,0.5386994481086731,720.0
C31→C44,植入式神经接口系统→脑电频率识别分析,0,13,0.5720986127853394,0.6634281873703003,0.43379533290863037,0.5564407110214233,0.0,0.0,1.0,0.0,0.6381395033007632,0.7818157153615586,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6409078576807793,0.7122302158273381,0.0,0.8561151079136691,0.6265139204765424,样本不足,0.5798311233520508,863.0
C31→C5,植入式神经接口系统→眼动脑电视觉分析,0,27,0.5840311050415039,0.5720088481903076,0.4692602753639221,0.5417667428652445,0.0,0.0,1.0,0.0,0.5322104001372527,0.7435344591805748,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.6195150382686722,0.8195050946142649,0.0,0.9097525473071324,0.6218258899396725,样本不足,0.5410516262054443,1060.0
C31→C6,植入式神经接口系统→电极阵列植入制造,0,42,0.6350188851356506,0.7870763540267944,0.4103318452835083,0.6108090281486511,0.0,0.0,1.0,0.0,0.571474259607952,0.7582205792967806,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6291102896483902,0.9067315490673155,0.0,0.9533657745336577,0.6774326591101542,样本不足,0.6446008682250977,5.0
C31→C7,植入式神经接口系统→视觉刺激脑电分析,0,48,0.5902932286262512,0.6258592009544373,0.421694278717041,0.5459489027659098,0.0,0.0,1.0,0.0,0.7934048652653686,0.830166780964412,0.0,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.5344281929745097,0.6822974869694609,0.9191073919107392,0.0,0.9595536959553697,0.6427065357371983,样本不足,0.5700101852416992,240.0
C31→C8,植入式神经接口系统→神经刺激监测装置,0,128,0.6629201173782349,0.7281936407089233,0.41659510135650635,0.6025696198145548,0.0,0.0,1.0,0.0,0.7415056039068469,0.8150269750900234,0.0,0.0,0.009009009009009009,0.13793103448275862,0.0,0.12892202547374962,0.5641062381131012,0.6895666066015623,0.9955230399650579,0.0,0.9977615199825289,0.6894013970712173,样本不足,0.6377055644989014,1.0
C31→C9,植入式神经接口系统→经颅聚焦刺激装置,0,47,0.6695227026939392,0.6887838840484619,0.43107640743255615,0.5964609980583191,0.0,0.0,1.0,0.0,0.5980469930299713,0.7678291966440647,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6339145983220323,0.9824984912492456,0.0,0.9912492456246228,0.6749880637064672,样本不足,0.6579644680023193,6.0
C32→C0,脑电信号评估分析→脑电情绪识别分析,27,58,0.7359036803245544,0.6890891790390015,0.3219641447067261,0.5823190013567606,0.013422818791946308,0.0,0.9846153846153847,0.6310848362387012,0.5536726087522731,0.4613710188063746,0.0,0.0,0.02702702702702703,0.0,0.0,-0.02702702702702703,0.48648977588659537,0.473930397346485,0.7784615384615384,0.25,0.7642307692307693,0.596754153152734,,0.658298134803772,1645.0
C32→C1,脑电信号评估分析→脑电特征提取分类,27,20,0.6970293521881104,0.6597332954406738,0.38284051418304443,0.5798677206039429,0.006289308176100629,0.025,1.0,0.6310848362387012,0.6932301006799398,0.531032692732293,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5155163463661465,0.45263157894736844,,,,无高价值专利,0.6342989206314087,
C32→C10,脑电信号评估分析→神经信息分析诊断,27,36,0.6664446592330933,0.6756730079650879,0.36232757568359375,0.5681484142939249,0.0,0.0,1.0,0.6310848362387012,0.5811448339517777,0.47505073659493346,0.0,0.0,0.0,0.13793103448275862,0.0,0.13793103448275862,0.5685314644405662,0.5217911005177498,0.9879379666858128,0.0,0.9939689833429064,0.6375544296637735,,0.6394009590148926,389.0
C32→C11,脑电信号评估分析→睡眠脑电调控增强,27,51,0.706600546836853,0.6478722095489502,0.3569685220718384,0.5704804261525471,0.016666666666666666,0.0,0.9902912621359223,0.6310848362387012,0.6835550559100223,0.5262110601502589,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.5108533387535141,0.949193066347878,0.0,0.974596533173939,0.6339801360398964,,0.6156696677207947,541.0
C32→C12,脑电信号评估分析→视觉脑电解码评估,27,30,0.6946521997451782,0.6674239635467529,0.3636380434036255,0.5752380688985189,0.011111111111111112,0.0,1.0,0.6310848362387012,0.7829175892646888,0.575338334788205,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5376691673941025,0.6666666666666666,0.0,0.8333333333333333,0.6170379454868011,,0.6295641660690308,1235.0
C32→C13,脑电信号评估分析→多模态神经交互评估,27,43,0.7242717146873474,0.709652304649353,0.3523908853530884,0.5954383015632629,0.008032128514056224,0.02197802197802198,1.0,0.6310848362387012,0.6373326104204997,0.5031238464448873,0.0,0.0,0.009009009009009009,0.1724137931034483,0.0,0.1634047840944393,0.5809828937506275,0.5420533700977574,0.8674772036474164,0.0,0.9337386018237082,0.6487839828034022,,0.6652863025665283,123.0
C32→C14,脑电信号评估分析→脑电信号采集处理,27,66,0.7223677635192871,0.7144721746444702,0.3484634757041931,0.5951011379559834,0.013201320132013201,0.017857142857142856,1.0,0.6310848362387012,0.679455675419048,0.5241665747110533,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.5098310960339114,0.7874493927125507,0.0,0.8937246963562753,0.6356738448422266,,0.6350144147872925,467.0
C32→C15,脑电信号评估分析→心理生理反馈调节,27,18,0.6355481147766113,0.6580998301506042,0.38187599182128906,0.5585079789161682,0.0,0.0,1.0,0.6310848362387012,0.5865596100887834,0.4777520871132968,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4888760435566484,0.8366666666666667,0.0,0.9183333333333333,0.6125606839717064,,0.6146728992462158,1388.0
C32→C16,脑电信号评估分析→事件相关电位检测,27,37,0.6847267746925354,0.6348012685775757,0.3575108051300049,0.5590129494667053,0.004878048780487805,0.0,1.0,0.6310848362387012,0.4632333326977074,0.4168536441561704,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.45842682207808516,0.9571865443425076,0.0,0.9785932721712538,0.6180537690066501,,0.6392266154289246,1204.0
C32→C17,脑电信号评估分析→神经反馈刺激分析,27,58,0.7162041068077087,0.6846550703048706,0.3392261266708374,0.5800284345944722,0.012875536480686695,0.0,0.9906542056074766,0.6310848362387012,0.6150229443551454,0.491969744606474,0.0,0.0,0.0,0.27586206896551724,0.0,0.27586206896551724,0.6345355116007656,0.5632526281036199,0.9730941704035875,0.05263157894736842,0.9602312957281095,0.6468338253360841,,0.6439260244369507,157.0
C32→C18,脑电信号评估分析→神经刺激同步递送,27,31,0.6293835639953613,0.6398453712463379,0.39964210987091064,0.5562903483708699,0.005681818181818182,0.0,1.0,0.6310848362387012,0.5368834240869825,0.4530381235740048,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47651906178700243,0.9751098096632503,0.0,0.9875549048316252,0.6208606340210037,,0.602908730506897,1095.0
C32→C19,脑电信号评估分析→脑机接口交互控制,27,53,0.6923857927322388,0.6636815071105957,0.3622126579284668,0.5727599859237671,0.016194331983805668,0.0,1.0,0.6310848362387012,0.7533341408009894,0.5608219611750814,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5304109805875408,0.7592997811816192,0.0,0.8796498905908097,0.6223959357693862,,0.6235550045967102,1042.0
C32→C2,脑电信号评估分析→柔性电极采集装置,27,70,0.6269580721855164,0.6643074750900269,0.41301679611206055,0.5680941144625345,0.0038022813688212928,0.0,0.9928057553956835,0.6310848362387012,0.6073936135656598,0.48815660437737607,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.49407830218868803,0.8650602409638555,0.0,0.9325301204819277,0.6222459651877054,,0.604706346988678,1049.0
C32→C20,脑电信号评估分析→脑控轮椅交互系统,27,10,0.6487023830413818,0.5325146913528442,0.3946259617805481,0.5252810120582581,0.008403361344537815,0.0,1.0,0.6310848362387012,0.50031249376726,0.4349840284073282,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4674920142036641,0.5454545454545454,,,,无高价值专利,0.5292619466781616,
C32→C21,脑电信号评估分析→多模态脑电融合分析,27,46,0.6879116892814636,0.6728309392929077,0.36317873001098633,0.5746404528617859,0.00847457627118644,0.014084507042253521,1.0,0.6310848362387012,0.3291122455290337,0.3534416179790783,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.42221679188266237,0.9682345754428833,0.0,0.9841172877214417,0.6229613740375606,,0.6316225528717041,1013.0
C32→C22,脑电信号评估分析→脑机虚拟交互控制,27,18,0.6887301206588745,0.6581800580024719,0.3633888363838196,0.5700996716817219,0.02054794520547945,0.0,1.0,0.6310848362387012,0.5586537376365586,0.4638476501891418,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4819238250945709,0.7864583333333334,0.0,0.8932291666666667,0.6144674519727713,,0.5786189436912537,1320.0
C32→C23,脑电信号评估分析→生物信号虚拟交互,27,26,0.6406535506248474,0.6833077669143677,0.4060039520263672,0.5766550898551941,0.0,0.019230769230769232,1.0,0.6310848362387012,0.5849439801948719,0.4769459301968641,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.4862207737768168,0.9470198675496688,0.0,0.9735099337748344,0.6336461160586085,,0.6088888645172119,555.0
C32→C24,脑电信号评估分析→闭环神经调控系统,27,24,0.6673333644866943,0.6251919269561768,0.35638320446014404,0.549636165301005,0.006622516556291391,0.0,1.0,0.6310848362387012,0.5622256589370602,0.46562472529307575,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4828123626465379,0.9495841995841996,0.125,0.9122920997920998,0.6046107622263388,,0.5924150943756104,1559.0
C32→C25,脑电信号评估分析→脑电信号模式识别,27,30,0.6987947225570679,0.6463108062744141,0.3516996502876282,0.5656017263730366,0.020618556701030927,0.0,0.9885057471264368,0.6310848362387012,0.7095321562876163,0.5391433970272657,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5195716985136328,0.872852233676976,,,,无高价值专利,0.6237649917602539,
C32→C26,脑电信号评估分析→神经刺激电极装置,27,43,0.6274207234382629,0.6328536868095398,0.40767884254455566,0.5559844175974528,0.0,0.0,1.0,0.6310848362387012,0.578603280366496,0.47378328732904446,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4868916436645222,0.9559055118110236,0.0,0.9779527559055118,0.6207863681542455,,0.5951987504959106,1098.0
C32→C27,脑电信号评估分析→认知意识神经评估,27,31,0.7068639993667603,0.6959018111228943,0.3297123908996582,0.5774927337964376,0.005952380952380952,0.01639344262295082,1.0,0.6310848362387012,0.8069023936113827,0.5870140337455427,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.517234548877195,0.5521242913113689,0.916256157635468,0.0,0.958128078817734,0.6428886028135027,,0.6663665771484375,237.0
C32→C28,脑电信号评估分析→脑波交互反馈系统,27,44,0.7131288051605225,0.6580171585083008,0.3431738615036011,0.5714399417241415,0.01293103448275862,0.0,0.9887640449438202,0.6310848362387012,0.7644472515623096,0.5662886796621255,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5331443398310627,0.7387755102040816,0.0,0.8693877551020408,0.6202053107447222,,0.6377030611038208,1124.0
C32→C29,脑电信号评估分析→深部脑刺激调控,27,83,0.7074446678161621,0.6790688037872314,0.3475203514099121,0.5780112743377686,0.0,0.008333333333333333,1.0,0.6310848362387012,0.6351596374162822,0.5020373893125292,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5010186946562646,0.957544993077988,0.06666666666666667,0.9454391632056607,0.6322256353438126,,0.6501979827880859,635.0
C32→C3,脑电信号评估分析→脑电状态检测评估,27,50,0.7354910373687744,0.7141217589378357,0.32516658306121826,0.5915931264559428,0.032520325203252036,0.037037037037037035,0.9902912621359223,0.6310848362387012,0.5131838629552182,0.44132115289394613,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47066057644697307,0.9434650455927052,0.0,0.9717325227963526,0.6403764138866872,,0.6829355359077454,308.0
C32→C30,脑电信号评估分析→脑电神经反馈康复训练,27,27,0.6985881328582764,0.6745564937591553,0.34668266773223877,0.5732757647832234,0.010810810810810811,0.014084507042253521,0.9887640449438202,0.6310848362387012,0.5959707455919181,0.48245016706137683,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.48897289220907314,0.7529002320185615,0.3333333333333333,0.7097834493426142,0.5835774718158363,,0.6335437297821045,1723.0
C32→C31,脑电信号评估分析→植入式神经接口系统,27,22,0.5866883397102356,0.6266866326332092,0.45538264513015747,0.5562525391578674,0.0,0.0,1.0,0.6310848362387012,0.5840290770930134,0.4764894705527524,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48824473527637624,1.0,0.0,1.0,0.6249149975239237,,0.5879809856414795,930.0
C32→C33,脑电信号评估分析→神经信号采集解码,27,67,0.7014802694320679,0.6440305709838867,0.35049521923065186,0.5653353532155355,0.010869565217391304,0.0,0.9926470588235294,0.6310848362387012,0.6501304005657931,0.5095216309198171,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.5002567983530317,0.9439330543933054,0.0,0.9719665271966527,0.6282914741019763,,0.6326507329940796,792.0
C32→C34,脑电信号评估分析→脑电图像生成与映射,27,39,0.7081873416900635,0.688301682472229,0.345767617225647,0.5807522137959797,0.004629629629629629,0.014705882352941176,1.0,0.6310848362387012,0.5842642844359555,0.47660681550049594,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.4860512164286327,0.7593283582089553,0.0,0.8796641791044777,0.6196216846711734,,0.6428095102310181,1145.0
C32→C35,脑电信号评估分析→神经刺激参数优化,27,56,0.6859608292579651,0.6487290859222412,0.381076455116272,0.5719221234321594,0.0,0.0,1.0,0.6310848362387012,0.5508990447467422,0.4599928130737874,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.47774421521527843,0.9911555470101904,0.0,0.9955777735050952,0.6328622746629236,,0.6175352334976196,599.0
C32→C36,脑电信号评估分析→自适应神经刺激调控,27,15,0.6735079884529114,0.6243357062339783,0.36500465869903564,0.5542827844619751,0.0,0.0,1.0,0.6310848362387012,0.520118521467215,0.4447434575534799,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47237172877673994,0.9539347408829175,0.0,0.9769673704414588,0.6170137454862155,,0.6105054616928101,1239.0
C32→C37,脑电信号评估分析→神经调节刺激控制,27,59,0.6641667485237122,0.6496437788009644,0.36280691623687744,0.5588724811871847,0.00796812749003984,0.0,1.0,0.6310848362387012,0.4658115066911082,0.41810761852729383,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.45454979215677016,0.992143511850203,0.0,0.9960717559251016,0.6202935807533446,,0.6367375254631042,1119.0
C32→C38,脑电信号评估分析→事件相关电位分析,27,7,0.6896908283233643,0.6272221803665161,0.370743989944458,0.5625523328781128,0.008928571428571428,0.0,1.0,0.6310848362387012,0.5150485035655191,0.4422408326991158,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4711204163495579,0.7263157894736842,,,,无高价值专利,0.5807639956474304,
C32→C39,脑电信号评估分析→脑活动监测与解码,27,35,0.7014851570129395,0.684654712677002,0.36075377464294434,0.5822978814442953,0.005847953216374269,0.018867924528301886,1.0,0.6310848362387012,0.8267363689746892,0.5965963463857407,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5482981731928703,0.8997214484679665,0.0,0.9498607242339833,0.6440184048948576,,0.6579490900039673,208.0
C32→C4,脑电信号评估分析→神经刺激调控系统,27,84,0.7032884359359741,0.6975666284561157,0.33415329456329346,0.5783361196517944,0.0121580547112462,0.0,1.0,0.6310848362387012,0.5739366304571628,0.47145696341270504,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.517234548877195,0.49434575614495,0.9646086282614311,0.0,0.9823043141307155,0.6376865073464724,,0.660525918006897,384.0
C32→C40,脑电信号评估分析→脑电虚拟现实交互,27,5,0.6998012065887451,0.6171885132789612,0.34036386013031006,0.5524511933326721,0.0,0.0,1.0,0.6310848362387012,0.409545021537841,0.39100740036421777,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.517234548877195,0.4541209746207064,0.6150442477876106,0.0,0.8075221238938053,0.5825577146620275,,0.6162319183349609,1730.0
C32→C41,脑电信号评估分析→脑电电极采集装置,27,40,0.6269420385360718,0.6329742670059204,0.4214187264442444,0.5604450106620789,0.005025125628140704,0.0,1.0,0.6310848362387012,0.4445427445021895,0.407795984854189,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.517234548877195,0.462515266865692,0.9487505294366794,0.0,0.9743752647183397,0.6189809443885241,,0.6049272418022156,1166.0
C32→C42,脑电信号评估分析→脑电听觉调控降噪,27,20,0.6887156367301941,0.7254909873008728,0.34396839141845703,0.5860583384831746,0.006493506493506494,0.018867924528301886,1.0,0.6310848362387012,0.6573096058558042,0.5131093796711139,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.506554689835557,0.9382022471910112,0.0,0.9691011235955056,0.6426086107671534,,0.6393557786941528,245.0
C32→C43,脑电信号评估分析→癫痫监测预测干预,27,21,0.679490327835083,0.6266863942146301,0.3834381103515625,0.5632049441337585,0.006535947712418301,0.0,1.0,0.6310848362387012,0.4366782007220494,0.40400301415480483,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.44749748997052563,0.9698535745047373,0.0,0.9849267872523686,0.6200354863768393,,0.5955018997192383,1131.0
C32→C44,脑电信号评估分析→脑电频率识别分析,27,13,0.6919046640396118,0.6407061815261841,0.3609124422073364,0.5645077625910441,0.007407407407407408,0.0,1.0,0.6310848362387012,0.6381395033007632,0.5035272750156993,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5017636375078496,0.7122302158273381,0.0,0.8561151079136691,0.6077631284269891,,0.6007002592086792,1513.0
C32→C5,脑电信号评估分析→眼动脑电视觉分析,27,27,0.7120833396911621,0.6599339246749878,0.340335488319397,0.5707842508951823,0.005319148936170213,0.0,1.0,0.6310848362387012,0.5322104001372527,0.4507232564034949,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.4731094368801322,0.8195050946142649,0.0,0.9097525473071324,0.616286601191485,,0.634294867515564,1252.0
C32→C6,脑电信号评估分析→电极阵列植入制造,27,42,0.5763843059539795,0.6373025178909302,0.4359428286552429,0.5498765508333842,0.0,0.0,1.0,0.6310848362387012,0.571474259607952,0.4702299651549161,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48511498257745805,0.9067315490673155,0.0,0.9533657745336577,0.6122217356938369,,0.5734981298446655,1409.0
C32→C7,脑电信号评估分析→视觉刺激脑电分析,27,48,0.7421128749847412,0.7057622671127319,0.3132634162902832,0.5870461861292521,0.014423076923076924,0.0,0.9893617021276596,0.6310848362387012,0.7934048652653686,0.580454651759865,0.0,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.5344281929745097,0.5574414223671873,0.9191073919107392,0.0,0.9595536959553697,0.6504067467107605,,0.6485514640808105,104.0
C32→C8,脑电信号评估分析→神经刺激监测装置,27,128,0.7016376852989197,0.6996397376060486,0.34210205078125,0.5811264912287394,0.00510204081632653,0.005681818181818182,1.0,0.6310848362387012,0.7415056039068469,0.5549870840980151,0.0,0.0,0.009009009009009009,0.13793103448275862,0.0,0.12892202547374962,0.5641062381131012,0.5595466611055582,0.9955230399650579,0.0,0.9977615199825289,0.6532813077503307,,0.6604650020599365,77.0
C32→C9,脑电信号评估分析→经颅聚焦刺激装置,27,47,0.6426655054092407,0.6360049843788147,0.3981519937515259,0.5589408278465271,0.0,0.0,1.0,0.6310848362387012,0.5980469930299713,0.48348708590203965,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.49174354295101985,0.9824984912492456,0.0,0.9912492456246228,0.6258397124514267,,0.6352927684783936,889.0
C33→C0,神经信号采集解码→脑电情绪识别分析,15,58,0.6977820992469788,0.7232663631439209,0.35383737087249756,0.5916286110877991,0.007722007722007722,0.036585365853658534,1.0,0.6214221888615417,0.5536726087522731,0.4661769434566714,0.0,0.0,0.02702702702702703,0.0,0.0,-0.02702702702702703,0.48648977588659537,0.47633335967163337,0.7784615384615384,0.25,0.7642307692307693,0.6029276354799028,,0.656404435634613,1580.0
C33→C1,神经信号采集解码→脑电特征提取分类,15,20,0.6721521615982056,0.6360186338424683,0.4002803564071655,0.569483717282613,0.00847457627118644,0.03125,0.98,0.6214221888615417,0.6932301006799398,0.5358423714924739,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5179211857462369,0.45263157894736844,,,,无高价值专利,0.6328611373901367,
C33→C10,神经信号采集解码→神经信息分析诊断,15,36,0.6960247755050659,0.6692885160446167,0.3435194492340088,0.5696109135945637,0.0,0.0,0.9836065573770492,0.6214221888615417,0.5811448339517777,0.47987220557577265,0.0,0.0,0.0,0.13793103448275862,0.0,0.13793103448275862,0.5685314644405662,0.5242018350081694,0.9879379666858128,0.0,0.9939689833429064,0.6389446506081552,,0.6505250930786133,350.0
C33→C11,神经信号采集解码→睡眠脑电调控增强,15,51,0.6965606808662415,0.6649718880653381,0.3697795867919922,0.5771040519078573,0.0049504950495049506,0.0,0.9882352941176471,0.6214221888615417,0.6835550559100223,0.5310265179092364,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.5132610676330029,0.949193066347878,0.0,0.974596533173939,0.6388001699944742,,0.6210275292396545,358.0
C33→C12,神经信号采集解码→视觉脑电解码评估,15,30,0.6716488599777222,0.6462513208389282,0.3746112585067749,0.5641704797744751,0.014388489208633094,0.0,1.0,0.6214221888615417,0.7829175892646888,0.5800529597998124,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5400264798999062,0.6666666666666666,0.0,0.8333333333333333,0.6103064369719133,,0.6005316376686096,1458.0
C33→C13,神经信号采集解码→多模态神经交互评估,15,43,0.6984167098999023,0.6804521083831787,0.35060644149780273,0.5764917532602946,0.0,0.0,0.9885057471264368,0.6214221888615417,0.6373326104204997,0.5079545395827412,0.0,0.0,0.009009009009009009,0.1724137931034483,0.0,0.1634047840944393,0.5809828937506275,0.5444687166666844,0.8674772036474164,0.0,0.9337386018237082,0.6367339409163546,,0.6519162654876709,415.0
C33→C14,神经信号采集解码→脑电信号采集处理,15,66,0.7087610960006714,0.7203413248062134,0.3512911796569824,0.5934645334879557,0.015267175572519083,0.019230769230769232,0.9904761904761905,0.6214221888615417,0.679455675419048,0.5289842120790119,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.5122399147178907,0.7874493927125507,0.0,0.8937246963562753,0.6350597957801802,,0.6600567102432251,497.0
C33→C15,神经信号采集解码→心理生理反馈调节,15,18,0.6480064392089844,0.6473852396011353,0.3683040738105774,0.5545652508735657,0.011627906976744186,0.025,1.0,0.6214221888615417,0.5865596100887834,0.48257576917493183,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4912878845874659,0.8366666666666667,0.0,0.9183333333333333,0.6103803795097582,,0.6089732646942139,1456.0
C33→C16,神经信号采集解码→事件相关电位检测,15,37,0.6686912775039673,0.6315447092056274,0.40337228775024414,0.5678694248199463,0.0,0.0,1.0,0.6214221888615417,0.4632333326977074,0.4215587798753819,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46077938993769096,0.9571865443425076,0.0,0.9785932721712538,0.6243187717904187,,0.6364454030990601,955.0
C33→C17,神经信号采集解码→神经反馈刺激分析,15,58,0.726230263710022,0.6603752374649048,0.32889866828918457,0.5718347231547037,0.031746031746031744,0.010101010101010102,1.0,0.6214221888615417,0.6150229443551454,0.49680042142128245,0.0,0.0,0.0,0.27586206896551724,0.0,0.27586206896551724,0.6345355116007656,0.565667966511024,0.9730941704035875,0.05263157894736842,0.9602312957281095,0.6417422917578396,,0.6611443758010864,263.0
C33→C18,神经信号采集解码→神经刺激同步递送,15,31,0.6576104164123535,0.6871522665023804,0.4000081419944763,0.5815902749697367,0.022556390977443608,0.01694915254237288,1.0,0.6214221888615417,0.5368834240869825,0.4578310275578804,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4789155137789402,0.9751098096632503,0.0,0.9875549048316252,0.6380689422381137,,0.6363869309425354,375.0
C33→C19,神经信号采集解码→脑机接口交互控制,15,53,0.6915979385375977,0.7218610048294067,0.3687790632247925,0.5940793355305989,0.004784688995215311,0.03409090909090909,0.9876543209876543,0.6214221888615417,0.7533341408009894,0.5655760586544111,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5327880293272056,0.7592997811816192,0.0,0.8796498905908097,0.6366231349200296,,0.6616913080215454,423.0
C33→C2,神经信号采集解码→柔性电极采集装置,15,70,0.6367700099945068,0.7123842835426331,0.4029848575592041,0.5840463836987813,0.0045045045045045045,0.024390243902439025,1.0,0.6214221888615417,0.6073936135656598,0.4929861724552716,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.49649308622763577,0.8650602409638555,0.0,0.9325301204819277,0.6330997148294558,,0.6643998622894287,580.0
C33→C20,神经信号采集解码→脑控轮椅交互系统,15,10,0.6334537267684937,0.6304581165313721,0.4064232110977173,0.556778351465861,0.01282051282051282,0.0,1.0,0.6214221888615417,0.50031249376726,0.43973948960826886,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46986974480413446,0.5454545454545454,,,,无高价值专利,0.5476044416427612,
C33→C21,神经信号采集解码→多模态脑电融合分析,15,46,0.6708340644836426,0.6689788103103638,0.3812013864517212,0.5736714204152424,0.015463917525773196,0.0,1.0,0.6214221888615417,0.3291122455290337,0.3578702520381453,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.4244311089121959,0.9682345754428833,0.0,0.9841172877214417,0.6227226176337655,,0.6457499265670776,1027.0
